sample_id	subject_id	study_condition	time_months	time_years	taxon	relative_abundance	rel_abund_log10	taxon_short
PRJNA231909.3102732	E006673	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0842879915712008	-1.07418277246821	s__Bacteroides_ovatus
PRJNA231909.3102732	E006673	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0141117985888201	-1.85010998689221	s__Parabacteroides_distasonis
PRJNA231909.3102732	E006673	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.140217585978241	-0.853166542292059	s__Roseburia_intestinalis
PRJNA231909.3102732	E006673	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.01991666475803	-1.70056538561445	s__Bacteroides_vulgatus
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	2.22035281406215e-05	-4.492096545445	s__Bacteroides_dorei
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.236354956802636	-0.626416911019921	s__Bacteroides_uniformis
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0148101533333647	-1.82914730300381	s__Faecalibacterium_prausnitzii
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0483748867695077	-1.31529027095028	s__Bacteroides_fragilis
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0	-5	s__Bifidobacterium_bifidum
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0343756622927383	-1.46362260641541	s__Bifidobacterium_longum
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.000592994226782636	-3.21968684588381	s__Blautia_wexlerae
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0510192069519847	-1.29218118101233	s__Bacteroides_ovatus
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.048563616758703	-1.31359955804915	s__Parabacteroides_distasonis
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0163012902750247	-1.78751168352382	s__Roseburia_intestinalis
PRJNA231909.3113933	E006673	control	3.44969199178645	0.287474332648871	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0250974938607569	-1.6001966348284	s__Bacteroides_vulgatus
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.0489697392016724	-1.30998353165671	s__Bacteroides_dorei
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.221163258065019	-0.655267384496104	s__Bacteroides_uniformis
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0442239512684702	-1.35424426484817	s__Faecalibacterium_prausnitzii
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.00515010394411619	-2.28734154994228	s__Bacteroides_fragilis
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0419987631510208	-1.37666010505078	s__Bifidobacterium_bifidum
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0212598418897388	-1.67223573843151	s__Bifidobacterium_longum
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00247939818416809	-2.60390563157298	s__Blautia_wexlerae
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0335632291038725	-1.47400688590272	s__Bacteroides_ovatus
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00841073306502938	-2.07465009944583	s__Parabacteroides_distasonis
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00269050654405915	-2.5685547659683	s__Roseburia_intestinalis
PRJNA231909.3113936	E006673	control	6.57084188911704	0.54757015742642	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0357538947926865	-1.44655519136201	s__Bacteroides_vulgatus
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.108655003726854	-0.963910300766236	s__Bacteroides_dorei
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.155854921948111	-0.807251613602073	s__Bacteroides_uniformis
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0775379717031144	-1.11042955684025	s__Faecalibacterium_prausnitzii
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.000892604584970875	-3.0445024647196	s__Bacteroides_fragilis
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0278477827117975	-1.55505345339491	s__Bifidobacterium_bifidum
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.021086433010446	-1.67579096910212	s__Bifidobacterium_longum
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00291606836286877	-2.53371553150194	s__Blautia_wexlerae
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0346490415603256	-1.46018345116674	s__Bacteroides_ovatus
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0174935095123802	-1.75687486508223	s__Parabacteroides_distasonis
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00391039626282344	-2.40667003347447	s__Roseburia_intestinalis
PRJNA231909.3114810	E006673	control	9.52772073921971	0.793976728268309	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	4.15000124500037e-05	-4.28819266596915	s__Bacteroides_vulgatus
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.412978623893587	-0.384061911172379	s__Bacteroides_dorei
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.10561653168496	-0.976226980314413	s__Bacteroides_uniformis
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0494688148406445	-1.30558071151528	s__Faecalibacterium_prausnitzii
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.000716800215040064	-3.13858495286827	s__Bacteroides_fragilis
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0537389161216748	-1.26963028912625	s__Bifidobacterium_bifidum
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.033483010044903	-1.47504582029685	s__Bifidobacterium_longum
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0143532043059613	-1.84274866196298	s__Blautia_wexlerae
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0	-5	s__Bacteroides_ovatus
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0	-5	s__Parabacteroides_distasonis
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3107373	E010590	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	7.90999920900008e-05	-4.05012233451833	s__Bacteroides_vulgatus
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.424086857591314	-0.372534945497867	s__Bacteroides_dorei
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0555599944440006	-1.25515964663625	s__Bacteroides_uniformis
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.151095884890412	-0.820718621526866	s__Faecalibacterium_prausnitzii
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.000168899983110002	-3.74738970043449	s__Bacteroides_fragilis
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0523115947688405	-1.28131902713119	s__Bifidobacterium_bifidum
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.00459999954000005	-2.33629911794559	s__Bifidobacterium_longum
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0278928972107103	-1.55435070076586	s__Blautia_wexlerae
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0	-5	s__Bacteroides_ovatus
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0	-5	s__Parabacteroides_distasonis
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0491239950876005	-1.3086179219234	s__Roseburia_intestinalis
PRJNA231909.3107376	E010590	control	2.79260780287474	0.232717316906229	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.0256191025619103	-1.59126660096496	s__Bacteroides_vulgatus
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.114367411436741	-0.941659736530915	s__Bacteroides_dorei
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.186164918616492	-0.730078827329718	s__Bacteroides_uniformis
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0818441081844108	-1.08695951885379	s__Faecalibacterium_prausnitzii
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.000797600079760008	-3.09280364683671	s__Bacteroides_fragilis
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0	-5	s__Bifidobacterium_bifidum
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0165608016560802	-1.7806564809355	s__Bifidobacterium_longum
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0544376054437605	-1.26402121536512	s__Blautia_wexlerae
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0402537040253704	-1.3950862750563	s__Bacteroides_ovatus
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0	-5	s__Parabacteroides_distasonis
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3108601	E010590	control	5.91375770020534	0.492813141683778	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.00399179972999209	-2.39774464941686	s__Bacteroides_vulgatus
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.0698978587428067	-1.15547399997978	s__Bacteroides_dorei
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0320317295311353	-1.4942840498426	s__Bacteroides_uniformis
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.104111098573696	-0.982461258330983	s__Faecalibacterium_prausnitzii
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.00286663337582717	-2.5411154849992	s__Bacteroides_fragilis
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0436414096429798	-1.36000172698058	s__Bifidobacterium_bifidum
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0325677040444369	-1.4870795264108	s__Bifidobacterium_longum
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0472459832921599	-1.32554319569954	s__Blautia_wexlerae
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	9.17298672447749e-05	-3.99255152224657	s__Bacteroides_ovatus
PRJNA231909.3112363	E010590	control	8.87063655030801	0.739219712525667	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0	-5	s__Parabacteroides_distasonis
